shift_id,date,shift,nurse_id,nurse_name,role
SH-004443,2022-01-31,Day (07-19),RN-020,Ana Silva,Bedside Nurse
SH-004443,2022-01-31,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-004443,2022-01-31,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004443,2022-01-31,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-004443,2022-01-31,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-030,Tom Nguyen,Charge Nurse
SH-004444,2022-01-31,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-004444,2022-01-31,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-020,Ana Silva,Charge Nurse
SH-004445,2022-02-01,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-004445,2022-02-01,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-029,Omar Adeyemi,Charge Nurse
SH-004446,2022-02-01,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-004446,2022-02-01,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-023,Sam Okafor,Charge Nurse
SH-004447,2022-02-02,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-004447,2022-02-02,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-020,Ana Silva,Charge Nurse
SH-004448,2022-02-02,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-004448,2022-02-02,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-011,Mei Okafor,Charge Nurse
SH-004449,2022-02-03,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-042,Priya Mensah,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-004449,2022-02-03,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-039,Grace Dubois,Charge Nurse
SH-004450,2022-02-03,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004450,2022-02-03,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-019,Sam Costa,Charge Nurse
SH-004451,2022-02-04,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-004451,2022-02-04,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-013,Mei Meyer,Charge Nurse
SH-004452,2022-02-04,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-004452,2022-02-04,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-037,Diego Meyer,Charge Nurse
SH-004453,2022-02-05,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-010,Priya Park,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004453,2022-02-05,Day (07-19),RN-004,Sara Adeyemi,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-004,Sara Adeyemi,Charge Nurse
SH-004454,2022-02-05,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-017,Sam Meyer,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-031,Diego Khan,Bedside Nurse
SH-004454,2022-02-05,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-015,Leo Adeyemi,Charge Nurse
SH-004455,2022-02-06,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004455,2022-02-06,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-025,Lena Meyer,Charge Nurse
SH-004456,2022-02-06,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-024,Priya Okafor,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004456,2022-02-06,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-008,Leo Sharma,Charge Nurse
SH-004457,2022-02-07,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-004457,2022-02-07,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-025,Lena Meyer,Charge Nurse
SH-004458,2022-02-07,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-005,Zara Sharma,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-020,Ana Silva,Bedside Nurse
SH-004458,2022-02-07,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-005,Zara Sharma,Charge Nurse
SH-004459,2022-02-08,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-004459,2022-02-08,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-013,Mei Meyer,Charge Nurse
SH-004460,2022-02-08,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-027,Maya Okafor,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-004460,2022-02-08,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-010,Priya Park,Charge Nurse
SH-004461,2022-02-09,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-004461,2022-02-09,Day (07-19),RN-009,Amara Bauer,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-014,Sofia Mensah,Charge Nurse
SH-004462,2022-02-09,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-004462,2022-02-09,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-007,Sam Khan,Charge Nurse
SH-004463,2022-02-10,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-012,Zara Okafor,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-026,Jack Silva,Bedside Nurse
SH-004463,2022-02-10,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-037,Diego Meyer,Charge Nurse
SH-004464,2022-02-10,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
SH-004464,2022-02-10,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-019,Sam Costa,Charge Nurse
SH-004465,2022-02-11,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-004465,2022-02-11,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-037,Diego Meyer,Charge Nurse
SH-004466,2022-02-11,Night (19-07),RN-036,Ana Bauer,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-004,Sara Adeyemi,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-007,Sam Khan,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-004466,2022-02-11,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-030,Tom Nguyen,Charge Nurse
SH-004467,2022-02-12,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-029,Omar Adeyemi,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-035,Maya Costa,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-004467,2022-02-12,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-019,Sam Costa,Charge Nurse
SH-004468,2022-02-12,Night (19-07),RN-041,Yara Okafor,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-011,Mei Okafor,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004468,2022-02-12,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-034,Priya Rossi,Charge Nurse
SH-004469,2022-02-13,Day (07-19),RN-028,Kofi Mensah,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-011,Mei Okafor,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-002,Mei Mensah,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-031,Diego Khan,Bedside Nurse
SH-004469,2022-02-13,Day (07-19),RN-036,Ana Bauer,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-042,Priya Mensah,Charge Nurse
SH-004470,2022-02-13,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-039,Grace Dubois,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-012,Zara Okafor,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-018,Omar Ivanov,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-004470,2022-02-13,Night (19-07),RN-013,Mei Meyer,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-003,Tom Dubois,Charge Nurse
SH-004471,2022-02-14,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-040,Hana Meyer,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-027,Maya Okafor,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-041,Yara Okafor,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-001,Diego Costa,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-023,Sam Okafor,Bedside Nurse
SH-004471,2022-02-14,Day (07-19),RN-024,Priya Okafor,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-028,Kofi Mensah,Charge Nurse
SH-004472,2022-02-14,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-030,Tom Nguyen,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-025,Lena Meyer,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-033,Sam Adeyemi,Bedside Nurse
SH-004472,2022-02-14,Night (19-07),RN-015,Leo Adeyemi,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-018,Omar Ivanov,Charge Nurse
SH-004473,2022-02-15,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-033,Sam Adeyemi,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-014,Sofia Mensah,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-019,Sam Costa,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-032,Priya Khan,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-005,Zara Sharma,Bedside Nurse
SH-004473,2022-02-15,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-011,Mei Okafor,Charge Nurse
SH-004474,2022-02-15,Night (19-07),RN-035,Maya Costa,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-038,Lena Rossi,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-010,Priya Park,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-037,Diego Meyer,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-040,Hana Meyer,Bedside Nurse
SH-004474,2022-02-15,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-038,Lena Rossi,Charge Nurse
SH-004475,2022-02-16,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-007,Sam Khan,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-030,Tom Nguyen,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-018,Omar Ivanov,Bedside Nurse
SH-004475,2022-02-16,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-013,Mei Meyer,Charge Nurse
SH-004476,2022-02-16,Night (19-07),RN-008,Leo Sharma,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-021,Ben Rossi,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-026,Jack Silva,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-002,Mei Mensah,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-042,Priya Mensah,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004476,2022-02-16,Night (19-07),RN-029,Omar Adeyemi,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-025,Lena Meyer,Charge Nurse
SH-004477,2022-02-17,Day (07-19),RN-039,Grace Dubois,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-021,Ben Rossi,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-038,Lena Rossi,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-013,Mei Meyer,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-006,Mei Sharma,Bedside Nurse
SH-004477,2022-02-17,Day (07-19),RN-008,Leo Sharma,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-013,Mei Meyer,Charge Nurse
SH-004478,2022-02-17,Night (19-07),RN-006,Mei Sharma,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-032,Priya Khan,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-019,Sam Costa,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-023,Sam Okafor,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-034,Priya Rossi,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-028,Kofi Mensah,Bedside Nurse
SH-004478,2022-02-17,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-033,Sam Adeyemi,Charge Nurse
SH-004479,2022-02-18,Day (07-19),RN-015,Leo Adeyemi,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-034,Priya Rossi,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-016,Ivan Adeyemi,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-025,Lena Meyer,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-017,Sam Meyer,Bedside Nurse
SH-004479,2022-02-18,Day (07-19),RN-003,Tom Dubois,Bedside Nurse
SH-004480,2022-02-18,Night (19-07),RN-010,Priya Park,Charge Nurse
SH-004480,2022-02-18,Night (19-07),RN-014,Sofia Mensah,Bedside Nurse
SH-004480,2022-02-18,Night (19-07),RN-022,Diego Bauer,Bedside Nurse
SH-004480,2022-02-18,Night (19-07),RN-001,Diego Costa,Bedside Nurse
SH-004480,2022-02-18,Night (19-07),RN-009,Amara Bauer,Bedside Nurse
